"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Procuradoria Geral Eleitoral diz que provas podem ser usadas contra Dilma: O vice-procurador-ger... https://t.co/nKHP9B7Svk via @horaabcd",FALSE,0,NA,2016-02-17 10:58:29,FALSE,NA,"699910783824625664",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","HORAABCD",0,FALSE,FALSE,NA,NA
"2","RT @Meu_Rumo: #Lulaamarelou  #PovoComLula #MafiaSeguindoTodos Dilma e Cunha https://t.co/56N7Nj88f5",FALSE,0,NA,2016-02-17 10:58:28,FALSE,NA,"699910779135459329",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GFRgms",19,TRUE,FALSE,NA,NA
"3","Procuradoria Geral Eleitoral diz que provas podem ser usadas contra Dilma: O vice-procurador-ge... https://t.co/gnc9XKQI4o via @baroneprg",FALSE,0,NA,2016-02-17 10:58:25,FALSE,NA,"699910768695771140",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Baroneprg",0,FALSE,FALSE,NA,NA
"4","Aliás, o Lula é tão honesto que conseguiu liminar pra não depor. Pra defender um cara desses, só tendo contraído o Dilma Vírus mesmo.",FALSE,0,NA,2016-02-17 10:58:20,FALSE,NA,"699910747745337344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OqueMeDeixaPUT0",0,FALSE,FALSE,NA,NA
"5","RT @DeputadosDEM: A MP 695 autoriza o governo Dilma a comprar banco quebrado  para depois vender por metade o preço, como fez Lula @aleluia…",FALSE,0,NA,2016-02-17 10:58:20,FALSE,NA,"699910747288113152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pireko737",8,TRUE,FALSE,NA,NA
"6","@o_antagonista pq não se empenhou o bastante p/ exercer o papel d opositor ñ só na questão do afastamento. É tão incompetente quanto Dilma",FALSE,0,"o_antagonista",2016-02-17 10:58:19,FALSE,"699908705534550017","699910741323878400","2880932962","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SilviaFilomena",0,FALSE,FALSE,NA,NA
"7","Maçons farão ato em Brasília para pedir renúncia de Dilma https://t.co/XbDATkCtPp",FALSE,0,NA,2016-02-17 10:58:16,FALSE,NA,"699910731764887553",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","cledsonhotel",0,FALSE,FALSE,NA,NA
"8","RT @o_antagonista: Sorrateira, Dilma mudou lei para que empreiteiras não devolvessem todo o dinheiro roubado https://t.co/JcXAoCAqXc https:…",FALSE,0,NA,2016-02-17 10:58:11,FALSE,NA,"699910708759236609",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","CelsoCorsino",27,TRUE,FALSE,NA,NA
"9","RT @Ellenmaryanna: Enquanto eu escrevia,Dilma e Cunha roubavaatemmeusespaços",FALSE,0,NA,2016-02-17 10:58:10,FALSE,NA,"699910706167181312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GFRgms",1,TRUE,FALSE,NA,NA
"10","RT @leocadio_jess: O foda é  que tá no sangue, sai Dilma, entra um pior, mas essa mulher, senhor, someee queriiida #PlanetaBrasilSemDilma",FALSE,0,NA,2016-02-17 10:58:08,FALSE,NA,"699910697547886592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cabeludinhu",1,TRUE,FALSE,NA,NA
"11","RT @DieguBraga: ETs abduzam a Dilma, a gente promete q da umas plantação de milho pra vocês desenhar e tal #PlanetaBrasilSemDilma",FALSE,0,NA,2016-02-17 10:58:07,FALSE,NA,"699910694444142592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GardenQueila",2,TRUE,FALSE,NA,NA
"12","RT @filipeeportes: ""Quem você escolhe entre Dilma e Cunha?"" https://t.co/7ioapwdafK",FALSE,0,NA,2016-02-17 10:58:05,FALSE,NA,"699910682754551808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GFRgms",3,TRUE,FALSE,NA,NA
"13","RT @mitags: Olha as MANOBRAS Dilma,Janot... https://t.co/z6kl7ze3R2",FALSE,0,NA,2016-02-17 10:58:00,FALSE,NA,"699910661384597505",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CamaraKleber",6,TRUE,FALSE,NA,NA
"14","É a Dilma que não me deixa acordar!#PlanetaBrasilSemDilma",FALSE,0,NA,2016-02-17 10:57:59,FALSE,NA,"699910660256309248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GardenQueila",0,FALSE,FALSE,NA,NA
"15","A #SaúdeDoBrasil um caos e o Ministro vai sair só pra fazer a vontade de #Dilma pra uma eleição e depois volta, eita brasil da bagunça viu.",FALSE,0,NA,2016-02-17 10:57:58,FALSE,NA,"699910654963150848",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","magnambezerra",0,FALSE,FALSE,NA,NA
"16","RT @ruiferreirabast: Dilma e Cunha brigam e quem ganhou foi o mosquito
https://t.co/CZl1FvilMd",FALSE,0,NA,2016-02-17 10:57:57,FALSE,NA,"699910650189975552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GFRgms",1,TRUE,FALSE,NA,NA
"17","RT @o_antagonista: Sorrateira, Dilma mudou lei para que empreiteiras não devolvessem todo o dinheiro roubado https://t.co/JcXAoCAqXc https:…",FALSE,0,NA,2016-02-17 10:57:53,FALSE,NA,"699910634499084288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alexand31074590",27,TRUE,FALSE,NA,NA
"18","RT @SharpioVerkene: O Dr Eneas tinha alertado o brasil sobre os SENHORES DO MUNDO mais todos debocharam dele i olha o jeito que ta o país h…",FALSE,0,NA,2016-02-17 10:57:52,FALSE,NA,"699910631688949760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GFRgms",1,TRUE,FALSE,NA,NA
"19","RT @alexqueiroz9: #PovoComLula Dilma e Cunha bando de tolos,bobos, otários, PIB brasileiro no mesmo nível da Venezuela.Continuem apoiando a…",FALSE,0,NA,2016-02-17 10:57:43,FALSE,NA,"699910593738883074",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GFRgms",5,TRUE,FALSE,NA,NA
"20","RT @cartamaior: Mais que desautorizar Moro, quanto a supostos  ilícitos eleitorais de Dilma, Janot escancarou a parcialidade doentia do jui…",FALSE,0,NA,2016-02-17 10:57:43,FALSE,NA,"699910590035263488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","deasousa",143,TRUE,FALSE,NA,NA
"21","Dilma e Cunha lutam pelo controle do PMDB; STF dá dez dias para Cunha se defender. Jornais de quarta (17) https://t.co/2u2ClV3Lnv",FALSE,1,NA,2016-02-17 10:57:41,FALSE,NA,"699910582879789056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Uma_Brasileira",0,FALSE,FALSE,NA,NA
"22","RT @emanueldearauj: Se for pra escutar as mentiras da dilma é melhor escutar os falsetes da Melody!! Kk #PlanetaBrasilSemDilma",FALSE,0,NA,2016-02-17 10:57:41,FALSE,NA,"699910581667684356",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cabeludinhu",1,TRUE,FALSE,NA,NA
"23","RT @Meu_Rumo: #Lulaamarelou  #PovoComLula #MafiaSeguindoTodos Dilma e Cunha https://t.co/56N7Nj88f5",FALSE,0,NA,2016-02-17 10:57:39,FALSE,NA,"699910576202510336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jigmetal1",19,TRUE,FALSE,NA,NA
"24","RT @mcas38: *NOS ANOS 80 ITALIA ENFRENTOU P VALER TENTACULOS D CRIME;NO BRASIL P SE TIRAR DILMA,PRENDER LULA E CASSAR PT-NADA ACONTECE E MI…",FALSE,0,NA,2016-02-17 10:57:39,FALSE,NA,"699910575296540672",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","fabianofavero",1,TRUE,FALSE,NA,NA
"25","RT @justjll: Dilma e Cunha nos TT's.
POR FAVOR, ALGUÉM ME DIZ Q OS DOIS TAVAM NO MESMO AVIÃO E ESSE AVIÃO CAIU NUMA ILHA DESERTA! E Q VÃO D…",FALSE,0,NA,2016-02-17 10:57:37,FALSE,NA,"699910566870151168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ownthay",2,TRUE,FALSE,NA,NA
"26","RT @AlmeidaSerodio: Por um planeta que só os eleitores da Dilma fiquem desempregados. E que Dilma e Cunha sejam presos #PlanetaBrasilSemDil…",FALSE,0,NA,2016-02-17 10:57:36,FALSE,NA,"699910561031720960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GFRgms",6,TRUE,FALSE,NA,NA
"27","RT @bobclementino: Governo Lula/Dilma gasta bilhões com Copa do Mundo/Olimpíadas e diz que dificilmente cumprirá metas de saneamento.Isso e…",FALSE,0,NA,2016-02-17 10:57:31,FALSE,NA,"699910543432413184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Espadete",1,TRUE,FALSE,NA,NA
"28","RT @oembusteiroreal: Dilma inventou a mosquita, para coroar seu arsenal de ideias geniais: Dilma, não satisfeita com todas as bobag... http…",FALSE,0,NA,2016-02-17 10:57:29,FALSE,NA,"699910534569848832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MauricioCaxinha",38,TRUE,FALSE,NA,NA
"29","RT @JorgeRibeiroSE: PT-MG tem contas rejeitadas por ""caixa dois"" em campanha de Dilma, diz TRE https://t.co/2V44mLC6ZC via @UOLNoticias @UOL",FALSE,0,NA,2016-02-17 10:57:29,FALSE,NA,"699910534527918080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ludmilanetto",2,TRUE,FALSE,NA,NA
"30","RT @castrofor: #PovoComLula  Globo patética defende tese de Moro para cassar Dilma e Temer e empossar Aécio. https://t.co/4JCe45qDBv",FALSE,0,NA,2016-02-17 10:57:29,FALSE,NA,"699910532229394432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Iuisgustavo",5,TRUE,FALSE,NA,NA
"31","RT @justjll: Dilma e Cunha nos TT's.
POR FAVOR, ALGUÉM ME DIZ Q OS DOIS TAVAM NO MESMO AVIÃO E ESSE AVIÃO CAIU NUMA ILHA DESERTA! E Q VÃO D…",FALSE,0,NA,2016-02-17 10:57:28,FALSE,NA,"699910528454500352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GFRgms",2,TRUE,FALSE,NA,NA
"32","RT RT JBarbosa2014: País em meio à crise do Zika vírus e o MINISTRO DA SAÚDE abandona o posto para livrar Dilma do… https://t.co/Lbw0moUlFe",FALSE,0,NA,2016-02-17 10:57:27,FALSE,NA,"699910523018727424",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","MariaPe45",0,FALSE,FALSE,NA,NA
"33","PT-MG tem contas rejeitadas por ""caixa dois"" em campanha de Dilma, diz TRE https://t.co/CLZMlXTK8S",FALSE,0,NA,2016-02-17 10:57:25,FALSE,NA,"699910515728977920",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","JoseAdoMeira",0,FALSE,FALSE,NA,NA
"34","RT @JohnnyRock2016: Dilma desesperada pra se manter no poder! Concedeu licença ao ministro da saúde em meio a epidemias apenas pra ele ""vot…",FALSE,0,NA,2016-02-17 10:57:24,FALSE,NA,"699910511803154432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarcoRo19627000",7,TRUE,FALSE,NA,NA
"35","O foda é  que tá no sangue, sai Dilma, entra um pior, mas essa mulher, senhor, someee queriiida #PlanetaBrasilSemDilma",FALSE,0,NA,2016-02-17 10:57:24,FALSE,NA,"699910511454978048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","leocadio_jess",1,FALSE,FALSE,NA,NA
"36","RT @AndersonVVale: Dilma e Cunha Em um pais serio esses dois estariam fora de cena a bastante tempo.",FALSE,0,NA,2016-02-17 10:57:22,FALSE,NA,"699910503922057216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GFRgms",3,TRUE,FALSE,NA,NA
"37","Blog : Dilma e Cunha duelam pela liderança do PMDB https://t.co/ZbZ34OLelI",FALSE,0,NA,2016-02-17 10:57:21,FALSE,NA,"699910497798205441",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","gilmarlisboa",0,FALSE,FALSE,NA,NA
"38","RT @diogomainardi: Sorrateira, Dilma mudou lei para que empreiteiras não devolvessem todo o dinheiro roubado https://t.co/F2ShYd1Vxg https:…",FALSE,0,NA,2016-02-17 10:57:18,FALSE,NA,"699910488856129537",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NiBarga",44,TRUE,FALSE,NA,NA
"39","O mosquito que transmite o Dilma Vírus é o Lulaedes Aegypti.",FALSE,1,NA,2016-02-17 10:57:17,FALSE,NA,"699910483781013504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OqueMeDeixaPUT0",0,FALSE,FALSE,NA,NA
"40","RT @OGloboPolitica: Dilma e Cunha jogam pesado para controlar PMDB na Câmara https://t.co/1P6t5YZUjf",FALSE,0,NA,2016-02-17 10:57:17,FALSE,NA,"699910483441225728",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","fontenele32",9,TRUE,FALSE,NA,NA
"41","RT @gatinhosinceroz: Dilma, serio agora, volta pra sua pokebola!!!!! #PlanetaBrasilSemDilma",FALSE,0,NA,2016-02-17 10:57:15,FALSE,NA,"699910475937640448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VikFernanda",3,TRUE,FALSE,NA,NA
"42","RT @menino_tony: Não ter Dilma já é um progresso #PlanetaBrasilSemDilma",FALSE,0,NA,2016-02-17 10:57:11,FALSE,NA,"699910458531278848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MCoutinho61",5,TRUE,FALSE,NA,NA
"43","RT @MelissaMota9: A situacao esta tao feia q nem os aliens querem a Dilma la #PlanetaBrasilSemDilma",FALSE,0,NA,2016-02-17 10:57:09,FALSE,NA,"699910451279360000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thayspaynethays",4,TRUE,FALSE,NA,NA
"44","RT @castrofor: #PovoComLula  Globo patética defende tese de Moro para cassar Dilma e Temer e empossar Aécio. https://t.co/4JCe45qDBv",FALSE,0,NA,2016-02-17 10:57:07,FALSE,NA,"699910440743260160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FRAN_U2B",5,TRUE,FALSE,NA,NA
"45","I Support #ForaDilma #ForaPT #Panelaco #LulaNaCadeia➼@br45ilnocorrupt @lobaoeletrico click https://t.co/6xojyXa8xI➼ ☞https://t.co/UbzxlN1UEM",FALSE,0,NA,2016-02-17 10:57:06,FALSE,NA,"699910436796260353",NA,"<a href=""http://justcoz.org"" rel=""nofollow"">justcoz</a>","egnaldo_junior",0,FALSE,FALSE,NA,NA
"46","RT @menino_tony: Não ter Dilma já é um progresso #PlanetaBrasilSemDilma",FALSE,0,NA,2016-02-17 10:57:01,FALSE,NA,"699910413908049920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NicoleO58424578",5,TRUE,FALSE,NA,NA
"47","Dilma e Cunha? 
O Brasil é maior do que isso! https://t.co/dxjdMEyL98",FALSE,0,NA,2016-02-17 10:56:59,FALSE,NA,"699910405762760704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EtreBr",1,FALSE,FALSE,NA,NA
"48","RT @JBarbosa2014: País em meio à crise do Zika vírus e o MINISTRO DA SAÚDE abandona o posto para livrar Dilma do impeachment!
É o fim! http…",FALSE,0,NA,2016-02-17 10:56:54,FALSE,NA,"699910385235660802",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rogerleo16",30,TRUE,FALSE,NA,NA
"49","RT @marcoscostazen: Diga NÃO ao comunismo.
Diga NÃO a Dilma.
#VemPraRua13Dez #ImpeachmentDilma
https://t.co/k97fchSTdf",FALSE,0,NA,2016-02-17 10:56:49,FALSE,NA,"699910365661032448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","crisfacco10",15,TRUE,FALSE,NA,NA
"50","RT @menino_tony: Não ter Dilma já é um progresso #PlanetaBrasilSemDilma",FALSE,0,NA,2016-02-17 10:56:42,FALSE,NA,"699910337127120896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thaisp_dias",5,TRUE,FALSE,NA,NA
"51","RT @menino_tony: Não ter Dilma já é um progresso #PlanetaBrasilSemDilma",FALSE,0,NA,2016-02-17 10:56:41,FALSE,NA,"699910333838794752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NiNicolyrufino",5,TRUE,FALSE,NA,NA
"52","RT @TheMartorelli: Dilma chegou a ligar para o Ministro da fazenda perguntando de quantos bilhões eram essa tal ""verba volant""",FALSE,0,NA,2016-02-17 10:56:40,FALSE,NA,"699910329606742016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","crisfacco10",31,TRUE,FALSE,NA,NA
"53","RT @o_antagonista: Aécio Neves perdeu votos porque não se empenhou o bastante no afastamento de Dilma Rousseff https://t.co/Y7CjZBymZA http…",FALSE,0,NA,2016-02-17 10:56:33,FALSE,NA,"699910298992558080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ninarosacorrea",10,TRUE,FALSE,NA,NA
"54","RT @BlogDoPim: Dilma vendeu ministério da Saúde ao PMDB para ser salva do impeachment. Agora empresta ministro ao PMDB para consolidar o es…",FALSE,0,NA,2016-02-17 10:56:33,FALSE,NA,"699910298904485888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarangoniYara",176,TRUE,FALSE,NA,NA
"55","RT @BlogDoPim: Em plena epidemia de Zika, Dilma articulou que ministro da Saúde deixe cargo por 1 dia para votar por Picciani no PMDB e evi…",FALSE,0,NA,2016-02-17 10:56:31,FALSE,NA,"699910291027525632",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","fontenele32",128,TRUE,FALSE,NA,NA
"56","Olha o #PovoComLula, tudo indo pra cadeia! (inclui a Dilma ai) 
#mentira só pobre vai pra cadeira! https://t.co/U5xoLRKtPh",FALSE,0,NA,2016-02-17 10:56:29,FALSE,NA,"699910281363853312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JohnnieGorilla",0,FALSE,FALSE,NA,NA
"57","RT @castrofor: #PovoComLula  Globo patética defende tese de Moro para cassar Dilma e Temer e empossar Aécio. https://t.co/4JCe45qDBv",FALSE,0,NA,2016-02-17 10:56:28,FALSE,NA,"699910278734028800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MCCdoBrasil",5,TRUE,FALSE,NA,NA
"58","RT @diogomainardi: Sorrateira, Dilma mudou lei para que empreiteiras não devolvessem todo o dinheiro roubado https://t.co/F2ShYd1Vxg https:…",FALSE,0,NA,2016-02-17 10:56:24,FALSE,NA,"699910259209539584",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BetoSaglietti",44,TRUE,FALSE,NA,NA
"59","RT @gatinhosinceroz: Dilma, serio agora, volta pra sua pokebola!!!!! #PlanetaBrasilSemDilma",FALSE,0,NA,2016-02-17 10:56:21,FALSE,NA,"699910247473946624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","comentaviajante",3,TRUE,FALSE,NA,NA
"60","A mulher surtou de vez... Dilma diz a senadores que ‘não há onde cortar’ e pede CPMF https://t.co/F32R0shPWa",FALSE,0,NA,2016-02-17 10:56:14,FALSE,NA,"699910217992118272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Zaga_Silos",0,FALSE,FALSE,NA,NA
"61","I Support #ForaDilma #ForaPT #Panelaco #LulaNaCadeia➼@br45ilnocorrupt @lobaoeletrico click https://t.co/JqBnu1ndPj➼ ☞https://t.co/zPkwqgEnum",FALSE,0,NA,2016-02-17 10:56:11,FALSE,NA,"699910204796764160",NA,"<a href=""http://justcoz.org"" rel=""nofollow"">justcoz</a>","carlaluts",0,FALSE,FALSE,NA,NA
"62","Se for pra escutar as mentiras da dilma é melhor escutar os falsetes da Melody!! Kk #PlanetaBrasilSemDilma",FALSE,0,NA,2016-02-17 10:56:07,FALSE,NA,"699910187457630208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","emanueldearauj",1,FALSE,FALSE,NA,NA
"63","RT @diogomainardi: Dilma não conseguirá excluir provas da Lava Jato no TSE
https://t.co/dj5IEoy7Ba https://t.co/0DGDHGUo8U",FALSE,0,NA,2016-02-17 10:56:01,FALSE,NA,"699910164179259392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NiBarga",23,TRUE,FALSE,NA,NA
"64","RT @cartamaior: Mais que desautorizar Moro, quanto a supostos  ilícitos eleitorais de Dilma, Janot escancarou a parcialidade doentia do jui…",FALSE,0,NA,2016-02-17 10:55:58,FALSE,NA,"699910152581992449",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ricardo22225845",143,TRUE,FALSE,NA,NA
"65","RT @nelsonRFarias: OAB resolve escolher com quais crimes não condescende e pede “Fora Cunha” e “Dentro Dilma” https://t.co/6JvuFc5uku via @…",FALSE,0,NA,2016-02-17 10:55:56,FALSE,NA,"699910142150758400",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","gustavogudino",1,TRUE,FALSE,NA,NA
"66","RT @coelho_socorro: DILMA NÃO DÁ MAIS....ISSO NÃO É MAIS GOVERNO! JÁ DEU, CHEGA, É O FIM! QUEREM FICAR NA MARRA! ISSO É GOLPE#ForaDilma htt…",FALSE,0,NA,2016-02-17 10:55:55,FALSE,NA,"699910140133306368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tico797",14,TRUE,FALSE,NA,NA
"67","Blog do Lauriberto : O Globo-Dilma x Cunha https://t.co/552Qh86qeu",FALSE,0,NA,2016-02-17 10:55:53,FALSE,NA,"699910131283292160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LCBrag",0,FALSE,FALSE,NA,NA
"68","RT @menino_tony: Não ter Dilma já é um progresso #PlanetaBrasilSemDilma",FALSE,0,NA,2016-02-17 10:55:43,FALSE,NA,"699910088493031425",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cabeludinhu",5,TRUE,FALSE,NA,NA
"69","RT @DajiAzevedo: #PlanetaBrasilSemDilma vamos Dilma sai do planeta https://t.co/7AIKGGv4OI",FALSE,0,NA,2016-02-17 10:55:42,FALSE,NA,"699910085787701249",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Marischmitt5",2,TRUE,FALSE,NA,NA
"70","RT @lobaoeletrico: Fato gravíssimo  É INACREDITÁVEL QUE DILMA TENHA SE EXPOSTO DESSA MANEIRA
https://t.co/cQMyh2LOLO",FALSE,0,NA,2016-02-17 10:55:39,FALSE,NA,"699910070902063105",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","crisfacco10",21,TRUE,FALSE,NA,NA
"71","RT @o_antagonista: Aécio Neves perdeu votos porque não se empenhou o bastante no afastamento de Dilma Rousseff https://t.co/Y7CjZBymZA http…",FALSE,0,NA,2016-02-17 10:55:35,FALSE,NA,"699910056113016832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FrankBros",10,TRUE,FALSE,NA,NA
"72","OAB resolve escolher com quais crimes não condescende e pede “Fora Cunha” e “Dentro Dilma” https://t.co/6JvuFc5uku via @veja",FALSE,0,NA,2016-02-17 10:55:34,FALSE,NA,"699910050354216960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nelsonRFarias",1,FALSE,FALSE,NA,NA
"73","@HildaPilegg @zehdeabreu quando me sentir um idiota vou me lembrar de vc com esse seu perfil com retratos de lula e Dilma e me resignar.",FALSE,0,"HildaPilegg",2016-02-17 10:55:33,FALSE,"699909034636394497","699910047581794304","814144363","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DragaoNinja",0,FALSE,FALSE,NA,NA
"74","RT @Meu_Rumo: #Lulaamarelou  #PovoComLula #MafiaSeguindoTodos Dilma e Cunha https://t.co/56N7Nj88f5",FALSE,0,NA,2016-02-17 10:55:22,FALSE,NA,"699909998525222912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","leftmazda",19,TRUE,FALSE,NA,NA
"75","RT @LIANECARRILHO: ladrão mal caráter!! em 16 anos nunca tinha visto mal vencer o bem esse e o brasil do LULA da Dilma parabéns a corrupção…",FALSE,0,NA,2016-02-17 10:55:16,FALSE,NA,"699909975565594625",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fatinhasantos47",7,TRUE,FALSE,NA,NA
"76","RT @brasil247: Globo defende tese de Moro para cassar Dilma e Temer | Brasil 24/7 https://t.co/ItBLT7jZTC via @brasil247",FALSE,0,NA,2016-02-17 10:55:10,FALSE,NA,"699909951376982017",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","robsongfreire",5,TRUE,FALSE,NA,NA
"77","@gokucitou coca é o que não falta filha, coca todo dia, DILMA DIVIA ABAIXAR O PREÇO!! 1,50 COCA COLA DE 3L",FALSE,0,"gokucitou",2016-02-17 10:55:08,FALSE,"699909593925840896","699909940828360704","1123862304","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hojetemchuva",0,FALSE,FALSE,NA,NA
"78","RT @DeputadosDEM: A MP 695 autoriza o governo Dilma a comprar banco quebrado  para depois vender por metade o preço, como fez Lula @aleluia…",FALSE,0,NA,2016-02-17 10:55:06,FALSE,NA,"699909934125867008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lgcomin",8,TRUE,FALSE,NA,NA
"79","RT @castrofor: #PovoComLula  Globo patética defende tese de Moro para cassar Dilma e Temer e empossar Aécio. https://t.co/4JCe45qDBv",FALSE,0,NA,2016-02-17 10:55:05,FALSE,NA,"699909929088479232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlexCFVasco",5,TRUE,FALSE,NA,NA
